Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
3,2022-12-27,2,5239,596,1,0,0,1
3,2022-12-28,3,5134,483,1,0,0,1
3,2022-12-29,4,4542,567,1,0,0,1
3,2022-12-30,5,7465,797,1,1,0,1
3,2022-12-31,6,5217,559,1,0,0,1
3,2023-01-01,7,0,0,0,1,1,0
3,2023-01-02,1,5171,480,1,1,0,0
3,2023-01-03,2,5400,490,1,1,0,0
3,2023-01-04,3,4305,400,1,0,0,0
3,2023-01-05,4,5322,546,1,0,0,0
3,2023-01-06,5,5760,584,1,0,0,0
3,2023-01-07,6,5631,668,1,0,0,0
3,2023-01-08,7,0,0,0,0,0,0
3,2023-01-09,1,4828,412,1,0,0,0
3,2023-01-10,2,4653,497,1,0,0,0
3,2023-01-11,3,5518,534,1,1,0,0
3,2023-01-12,4,4701,586,1,0,0,0
3,2023-01-13,5,8203,812,1,1,0,0
3,2023-01-14,6,7262,806,1,1,0,0
3,2023-01-15,7,5434,663,1,1,0,0
3,2023-01-16,1,5820,533,1,1,0,0
3,2023-01-17,2,4433,413,1,0,0,0
3,2023-01-18,3,4836,506,1,0,0,0
3,2023-01-19,4,4999,446,1,0,0,0
3,2023-01-20,5,5891,492,1,0,0,0
3,2023-01-21,6,7020,805,1,1,0,0
3,2023-01-22,7,0,0,0,0,0,0
3,2023-01-23,1,3257,281,1,0,0,0
3,2023-01-24,2,5862,632,1,1,0,0
3,2023-01-25,3,4845,430,1,0,0,0
3,2023-01-26,4,7234,642,1,1,0,0
3,2023-01-27,5,5807,714,1,0,0,0
3,2023-01-28,6,7873,754,1,1,0,0
3,2023-01-29,7,0,0,0,0,0,0
3,2023-01-30,1,5867,524,1,1,0,0
3,2023-01-31,2,6417,553,1,1,0,0
3,2023-02-01,3,5061,519,1,0,0,0
3,2023-02-02,4,5505,657,1,0,0,0
3,2023-02-03,5,6592,557,1,0,0,0
3,2023-02-04,6,6609,748,1,0,0,0
3,2023-02-05,7,0,0,0,0,0,0
3,2023-02-06,1,4465,432,1,0,0,0
3,2023-02-07,2,5034,420,1,0,0,0
3,2023-02-08,3,5394,452,1,0,0,0
3,2023-02-09,4,5721,500,1,0,0,0
3,2023-02-10,5,6416,772,1,0,0,0
3,2023-02-11,6,8235,1000,1,1,0,0
3,2023-02-12,7,0,0,0,1,0,0
3,2023-02-13,1,5390,609,1,0,0,0
3,2023-02-14,2,5402,499,1,0,0,0
3,2023-02-15,3,5139,604,1,0,0,0
3,2023-02-16,4,4736,494,1,0,0,0
3,2023-02-17,5,7600,729,1,1,0,0
3,2023-02-18,6,6083,703,1,0,0,0
3,2023-02-19,7,0,0,0,1,0,0
3,2023-02-20,1,6008,716,1,1,0,0
3,2023-02-21,2,5473,462,1,0,0,0
3,2023-02-22,3,6000,529,1,0,0,0
3,2023-02-23,4,5299,458,1,0,0,0
3,2023-02-24,5,6449,802,1,0,0,0
3,2023-02-25,6,7221,668,1,0,0,0
3,2023-02-26,7,0,0,0,0,0,0
3,2023-02-27,1,4548,459,1,0,0,0
3,2023-02-28,2,5329,511,1,0,0,0
3,2023-03-01,3,4577,502,1,0,0,0
3,2023-03-02,4,5258,608,1,0,0,0
3,2023-03-03,5,8632,1044,1,1,0,0
3,2023-03-04,6,5806,566,1,0,0,0
3,2023-03-05,7,0,0,0,0,0,0
3,2023-03-06,1,5096,460,1,0,0,0
3,2023-03-07,2,5394,491,1,0,0,0
3,2023-03-08,3,6564,696,1,1,0,0
3,2023-03-09,4,5123,456,1,0,0,0
3,2023-03-10,5,7252,637,1,0,0,0
3,2023-03-11,6,6546,578,1,0,0,0
3,2023-03-12,7,4513,376,1,0,0,0
3,2023-03-13,1,5023,455,1,0,0,0
3,2023-03-14,2,5302,612,1,0,0,0
3,2023-03-15,3,5763,606,1,0,0,0
3,2023-03-16,4,5783,598,1,0,0,0
3,2023-03-17,5,6956,767,1,0,0,0
3,2023-03-18,6,5352,610,1,0,0,0
3,2023-03-19,7,0,0,0,0,0,0
3,2023-03-20,1,4887,590,1,0,0,0
3,2023-03-21,2,5502,609,1,0,0,0
3,2023-03-22,3,5191,574,1,0,0,0
3,2023-03-23,4,5010,550,1,0,0,0
3,2023-03-24,5,6420,609,1,0,0,0
3,2023-03-25,6,6417,564,1,0,0,0
3,2023-03-26,7,0,0,0,0,0,0
3,2023-03-27,1,5191,470,1,0,0,0
3,2023-03-28,2,5685,676,1,0,0,0
3,2023-03-29,3,5552,532,1,0,0,0
3,2023-03-30,4,5609,524,1,0,0,0
3,2023-03-31,5,7133,641,1,0,0,0
3,2023-04-01,6,8094,959,1,1,0,0
3,2023-04-02,7,0,0,0,0,0,0
3,2023-04-03,1,4768,558,1,1,0,0
3,2023-04-04,2,5320,570,1,0,0,0
3,2023-04-05,3,5806,678,1,0,0,0
3,2023-04-06,4,6680,640,1,1,0,0
3,2023-04-07,5,7460,700,1,0,0,0
3,2023-04-08,6,6689,709,1,0,0,0
3,2023-04-09,7,5605,486,1,0,0,0
3,2023-04-10,1,4839,487,1,0,0,0
3,2023-04-11,2,5008,531,1,0,0,0
3,2023-04-12,3,7359,691,1,1,0,0
3,2023-04-13,4,6561,659,1,1,0,0
3,2023-04-14,5,5568,531,1,0,0,0
3,2023-04-15,6,7215,861,1,0,0,0
3,2023-04-16,7,0,0,0,0,0,0
3,2023-04-17,1,4812,526,1,0,0,0
3,2023-04-18,2,5334,488,1,0,0,0
3,2023-04-19,3,5378,470,1,0,0,0
3,2023-04-20,4,5558,595,1,0,0,0
3,2023-04-21,5,7078,836,1,0,0,0
3,2023-04-22,6,7043,595,1,0,0,0
3,2023-04-23,7,0,0,0,1,0,0
3,2023-04-24,1,5906,627,1,1,0,0
3,2023-04-25,2,5524,612,1,0,0,0
3,2023-04-26,3,5656,527,1,0,0,0
3,2023-04-27,4,5411,590,1,0,0,0
3,2023-04-28,5,6867,780,1,1,0,0
3,2023-04-29,6,6726,688,1,0,0,0
3,2023-04-30,7,0,0,0,1,0,0
3,2023-05-01,1,5348,583,1,0,0,0
3,2023-05-02,2,4868,564,1,0,0,0
3,2023-05-03,3,5260,474,1,0,0,0
3,2023-05-04,4,5541,546,1,0,0,0
3,2023-05-05,5,8393,807,1,1,0,0
3,2023-05-06,6,6390,795,1,0,0,0
3,2023-05-07,7,5827,728,1,1,0,0
3,2023-05-08,1,4187,380,1,0,0,0
3,2023-05-09,2,5364,510,1,0,0,0
3,2023-05-10,3,6987,702,1,1,0,0
3,2023-05-11,4,5685,586,1,1,0,0
3,2023-05-12,5,6099,525,1,0,0,0
3,2023-05-13,6,7876,937,1,0,0,0
3,2023-05-14,7,5418,454,1,0,0,0
3,2023-05-15,1,4970,530,1,0,0,0
3,2023-05-16,2,5536,569,1,0,0,0
3,2023-05-17,3,5488,540,1,0,0,0
3,2023-05-18,4,5200,463,1,0,0,0
3,2023-05-19,5,6632,574,1,0,0,0
3,2023-05-20,6,6972,733,1,0,0,0
3,2023-05-21,7,0,0,0,0,0,0
3,2023-05-22,1,4010,342,1,0,0,0
3,2023-05-23,2,5253,545,1,0,0,0
3,2023-05-24,3,4835,495,1,0,0,0
3,2023-05-25,4,5250,453,1,0,0,0
3,2023-05-26,5,6540,550,1,0,0,0
3,2023-05-27,6,8239,711,1,1,0,0
3,2023-05-28,7,5183,628,1,0,0,0
3,2023-05-29,1,4702,468,1,0,0,0
3,2023-05-30,2,6279,731,1,0,0,0
3,2023-05-31,3,5189,447,1,0,0,0
3,2023-06-01,4,5847,605,1,0,0,0
3,2023-06-02,5,5998,649,1,0,0,0
3,2023-06-03,6,6225,558,1,0,0,0
3,2023-06-04,7,0,0,0,0,0,0
3,2023-06-05,1,5563,585,1,1,0,0
3,2023-06-06,2,6076,618,1,1,0,0
3,2023-06-07,3,5451,519,1,0,0,0
3,2023-06-08,4,5630,484,1,0,0,0
3,2023-06-09,5,6761,632,1,0,0,0
3,2023-06-10,6,7693,708,1,1,0,0
3,2023-06-11,7,5998,527,1,0,0,0
3,2023-06-12,1,5977,548,1,1,0,0
3,2023-06-13,2,5481,484,1,0,0,0
3,2023-06-14,3,4595,432,1,0,0,0
3,2023-06-15,4,5292,615,1,0,0,0
3,2023-06-16,5,6492,711,1,0,0,0
3,2023-06-17,6,6267,640,1,0,0,0
3,2023-06-18,7,0,0,0,0,0,0
3,2023-06-19,1,4309,482,1,0,0,0
3,2023-06-20,2,4665,574,1,0,0,0
3,2023-06-21,3,4917,419,1,0,0,0
3,2023-06-22,4,5589,508,1,0,0,0
3,2023-06-23,5,7757,821,1,1,0,0
3,2023-06-24,6,7682,805,1,1,0,0
3,2023-06-25,7,4707,419,1,0,0,0
3,2023-06-26,1,4531,504,1,0,0,0
3,2023-06-27,2,4999,430,1,0,0,0
3,2023-06-28,3,4225,424,1,0,0,0
3,2023-06-29,4,6708,717,1,1,0,0
3,2023-06-30,5,7473,820,1,1,0,0
3,2023-07-01,6,6590,710,1,0,0,1
3,2023-07-02,7,0,0,0,0,0,1
3,2023-07-03,1,4159,516,1,0,0,1
3,2023-07-04,2,5735,612,1,1,0,1
3,2023-07-05,3,4774,476,1,0,0,1
3,2023-07-06,4,4260,526,1,0,0,1
3,2023-07-07,5,5435,547,1,0,0,1
3,2023-07-08,6,7121,761,1,1,0,1
3,2023-07-09,7,0,0,0,0,0,1
3,2023-07-10,1,4811,527,1,0,0,1
3,2023-07-11,2,4269,400,1,0,0,1
3,2023-07-12,3,4746,568,1,0,0,1
3,2023-07-13,4,4975,596,1,1,0,1
3,2023-07-14,5,6275,678,1,0,0,1
3,2023-07-15,6,6152,668,1,0,0,1
3,2023-07-16,7,4178,489,1,0,0,1
3,2023-07-17,1,4423,389,1,0,0,1
3,2023-07-18,2,3796,460,1,0,0,1
3,2023-07-19,3,4176,455,1,0,0,1
3,2023-07-20,4,5026,451,1,0,0,1
3,2023-07-21,5,6013,748,1,0,0,1
3,2023-07-22,6,5917,696,1,1,0,1
3,2023-07-23,7,0,0,0,0,0,1
3,2023-07-24,1,3954,391,1,0,0,1
3,2023-07-25,2,4635,540,1,0,0,1
3,2023-07-26,3,4604,476,1,0,0,1
3,2023-07-27,4,4543,540,1,0,0,1
3,2023-07-28,5,5960,535,1,0,0,1
3,2023-07-29,6,5435,499,1,0,0,1
3,2023-07-30,7,5192,492,1,0,0,1
3,2023-07-31,1,3904,439,1,0,0,1
3,2023-08-01,2,5446,632,1,1,0,1
3,2023-08-02,3,4780,410,1,0,0,1
3,2023-08-03,4,4476,557,1,1,0,1
3,2023-08-04,5,7058,726,1,1,0,1
3,2023-08-05,6,5390,620,1,0,0,1
3,2023-08-06,7,4014,386,1,0,0,1
3,2023-08-07,1,3349,388,1,0,0,1
3,2023-08-08,2,4538,561,1,0,0,1
3,2023-08-09,3,4798,446,1,0,0,1
3,2023-08-10,4,5328,620,1,1,0,1
3,2023-08-11,5,5390,453,1,0,0,1
3,2023-08-12,6,5589,511,1,0,0,1
3,2023-08-13,7,0,0,0,0,0,1
3,2023-08-14,1,3946,362,1,0,0,1
3,2023-08-15,2,6149,593,1,1,0,1
3,2023-08-16,3,4077,421,1,0,0,1
3,2023-08-17,4,4246,504,1,0,0,1
3,2023-08-18,5,6701,812,1,1,0,1
3,2023-08-19,6,5225,552,1,0,0,1
3,2023-08-20,7,4205,374,1,0,0,1
3,2023-08-21,1,3663,413,1,0,0,1
3,2023-08-22,2,4320,474,1,0,0,1
3,2023-08-23,3,4397,507,1,0,0,1
3,2023-08-24,4,4446,548,1,0,0,1
3,2023-08-25,5,5497,621,1,0,0,1
3,2023-08-26,6,6105,578,1,1,0,1
3,2023-08-27,7,0,0,0,0,0,1
3,2023-08-28,1,4016,358,1,0,0,1
3,2023-08-29,2,4157,408,1,0,0,1
3,2023-08-30,3,3816,366,1,0,0,1
3,2023-08-31,4,3997,371,1,0,0,1
3,2023-09-01,5,5081,473,1,0,0,0
3,2023-09-02,6,5668,511,1,0,0,0
3,2023-09-03,7,0,0,0,0,0,0
3,2023-09-04,1,3562,330,1,0,0,0
3,2023-09-05,2,4267,434,1,0,0,0
3,2023-09-06,3,4883,456,1,0,0,0
3,2023-09-07,4,3949,334,1,0,0,0
3,2023-09-08,5,5364,565,1,0,0,0
3,2023-09-09,6,5605,491,1,0,0,0
3,2023-09-10,7,0,0,0,0,0,0
3,2023-09-11,1,3449,399,1,0,0,0
3,2023-09-12,2,5853,502,1,1,0,0
3,2023-09-13,3,4814,434,1,1,0,0
3,2023-09-14,4,3654,340,1,0,0,0
3,2023-09-15,5,5548,656,1,0,0,0
3,2023-09-16,6,5809,613,1,0,0,0
3,2023-09-17,7,0,0,0,1,0,0
3,2023-09-18,1,3770,420,1,0,0,0
3,2023-09-19,2,4181,437,1,0,0,0
3,2023-09-20,3,4034,373,1,0,0,0
3,2023-09-21,4,3558,368,1,0,0,0
3,2023-09-22,5,4496,451,1,0,0,0
3,2023-09-23,6,5282,451,1,0,0,0
3,2023-09-24,7,0,0,0,1,0,0
3,2023-09-25,1,3743,312,1,0,0,0
3,2023-09-26,2,4340,400,1,0,0,0
3,2023-09-27,3,4110,398,1,0,0,0
3,2023-09-28,4,4365,399,1,0,0,0
3,2023-09-29,5,6633,587,1,1,0,0
3,2023-09-30,6,6153,538,1,1,0,0
3,2023-10-01,7,0,0,0,0,0,0
3,2023-10-02,1,4721,444,1,1,0,0
3,2023-10-03,2,4233,517,1,0,0,0
3,2023-10-04,3,4771,441,1,0,0,0
3,2023-10-05,4,4391,450,1,0,0,0
3,2023-10-06,5,5542,528,1,0,0,0
3,2023-10-07,6,5058,602,1,0,0,0
3,2023-10-08,7,0,0,0,0,0,0
3,2023-10-09,1,4477,457,1,1,0,0
3,2023-10-10,2,4210,380,1,0,0,0
3,2023-10-11,3,4638,537,1,0,0,0
3,2023-10-12,4,4813,411,1,1,0,0
3,2023-10-13,5,4778,491,1,0,0,0
3,2023-10-14,6,5621,501,1,0,0,0
3,2023-10-15,7,0,0,0,1,0,0
3,2023-10-16,1,3466,338,1,0,0,0
3,2023-10-17,2,4448,494,1,0,0,0
3,2023-10-18,3,4901,505,1,0,0,0
3,2023-10-19,4,4425,411,1,0,0,0
3,2023-10-20,5,5955,662,1,0,0,0
3,2023-10-21,6,5746,638,1,0,0,0
3,2023-10-22,7,0,0,0,0,0,0
3,2023-10-23,1,4167,373,1,0,0,0
3,2023-10-24,2,4257,410,1,0,0,0
3,2023-10-25,3,5383,620,1,1,0,0
3,2023-10-26,4,4343,526,1,0,0,0
3,2023-10-27,5,4176,375,1,0,0,0
3,2023-10-28,6,6966,659,1,1,0,0
3,2023-10-29,7,0,0,0,0,0,0
3,2023-10-30,1,3993,431,1,0,0,0
3,2023-10-31,2,3954,337,1,0,0,0
3,2023-11-01,3,4336,489,1,0,0,0
3,2023-11-02,4,4391,467,1,0,0,0
3,2023-11-03,5,5545,612,1,1,0,0
3,2023-11-04,6,5980,587,1,0,0,0
3,2023-11-05,7,0,0,0,0,0,0
3,2023-11-06,1,5289,646,1,1,0,0
3,2023-11-07,2,5037,471,1,1,0,0
3,2023-11-08,3,4200,351,1,0,0,0
3,2023-11-09,4,4311,422,1,0,0,0
3,2023-11-10,5,6004,605,1,0,0,0
3,2023-11-11,6,6630,770,1,1,0,0
3,2023-11-12,7,0,0,0,0,0,0
3,2023-11-13,1,4352,512,1,0,0,0
3,2023-11-14,2,3501,405,1,0,0,0
3,2023-11-15,3,4520,386,1,0,0,0
3,2023-11-16,4,4533,405,1,0,0,0
3,2023-11-17,5,5808,552,1,1,0,0
3,2023-11-18,6,5318,592,1,0,0,0
3,2023-11-19,7,3766,372,1,0,0,0
3,2023-11-20,1,4286,437,1,0,0,0
3,2023-11-21,2,4267,423,1,0,0,0
3,2023-11-22,3,4283,510,1,0,0,0
3,2023-11-23,4,4363,491,1,0,0,0
3,2023-11-24,5,6499,619,1,1,0,0
3,2023-11-25,6,6977,820,1,1,0,0
3,2023-11-26,7,0,0,0,1,0,0
3,2023-11-27,1,3706,414,1,0,0,0
3,2023-11-28,2,4558,521,1,0,0,0
3,2023-11-29,3,5013,522,1,0,0,0
3,2023-11-30,4,4613,401,1,0,0,0
3,2023-12-01,5,7197,763,1,1,0,0
3,2023-12-02,6,6067,670,1,0,0,0
3,2023-12-03,7,0,0,0,0,0,0
3,2023-12-04,1,3819,345,1,0,0,0
3,2023-12-05,2,4430,432,1,0,0,0
3,2023-12-06,3,4242,396,1,0,0,0
3,2023-12-07,4,4392,494,1,0,0,0
3,2023-12-08,5,6246,521,1,1,0,0
3,2023-12-09,6,6249,622,1,0,0,0
3,2023-12-10,7,5145,521,1,0,0,0
3,2023-12-11,1,4773,427,1,0,0,0
3,2023-12-12,2,5643,577,1,0,0,0
3,2023-12-13,3,4310,410,1,0,0,0
3,2023-12-14,4,5291,653,1,1,0,0
3,2023-12-15,5,5979,662,1,0,0,0
3,2023-12-16,6,7123,618,1,1,0,0
3,2023-12-17,7,0,0,0,0,0,0
3,2023-12-18,1,4859,448,1,0,0,0
3,2023-12-19,2,4883,490,1,0,0,0
3,2023-12-20,3,5134,435,1,0,0,1
3,2023-12-21,4,5080,508,1,0,0,1
3,2023-12-22,5,5376,546,1,0,0,1
3,2023-12-23,6,6605,568,1,1,0,1
3,2023-12-24,7,0,0,0,1,1,1
3,2023-12-25,1,5022,461,1,0,1,1
3,2023-12-26,2,8656,923,1,1,1,1
3,2023-12-27,3,5212,452,1,0,0,1
3,2023-12-28,4,4372,420,1,0,0,1
3,2023-12-29,5,5845,629,1,0,0,1
3,2023-12-30,6,6849,768,1,0,0,1
3,2023-12-31,7,4148,383,1,0,0,1
3,2024-01-01,1,5246,480,1,0,1,0
3,2024-01-02,2,6147,727,1,1,0,0
3,2024-01-03,3,4941,597,1,0,0,0
3,2024-01-04,4,5047,449,1,0,0,0
3,2024-01-05,5,6923,657,1,1,0,0
3,2024-01-06,6,7360,885,1,0,0,0
3,2024-01-07,7,5840,500,1,0,0,0
3,2024-01-08,1,5830,718,1,1,0,0
3,2024-01-09,2,5855,508,1,1,0,0
3,2024-01-10,3,5150,483,1,0,0,0
3,2024-01-11,4,5166,475,1,0,0,0
3,2024-01-12,5,7242,687,1,1,0,0
3,2024-01-13,6,7851,922,1,1,0,0
3,2024-01-14,7,0,0,0,0,0,0
3,2024-01-15,1,6275,552,1,1,0,0
3,2024-01-16,2,6071,739,1,1,0,0
3,2024-01-17,3,4954,593,1,0,0,0
3,2024-01-18,4,5466,517,1,0,0,0
3,2024-01-19,5,6358,742,1,0,0,0
3,2024-01-20,6,5742,481,1,0,0,0
3,2024-01-21,7,0,0,0,0,0,0
3,2024-01-22,1,5263,514,1,0,0,0
3,2024-01-23,2,6494,690,1,1,0,0
3,2024-01-24,3,5202,434,1,0,0,0
3,2024-01-25,4,6026,696,1,0,0,0
3,2024-01-26,5,8383,853,1,1,0,0
3,2024-01-27,6,6457,543,1,0,0,0
3,2024-01-28,7,0,0,0,0,0,0
3,2024-01-29,1,4874,571,1,0,0,0
3,2024-01-30,2,6563,719,1,1,0,0
3,2024-01-31,3,5453,579,1,0,0,0
3,2024-02-01,4,6955,754,1,1,0,0
3,2024-02-02,5,7015,845,1,0,0,0
3,2024-02-03,6,5679,578,1,0,0,0
3,2024-02-04,7,0,0,0,0,0,0
3,2024-02-05,1,4129,452,1,0,0,0
3,2024-02-06,2,5930,699,1,0,0,0
3,2024-02-07,3,6046,653,1,1,0,0
3,2024-02-08,4,4941,594,1,0,0,0
3,2024-02-09,5,7735,719,1,0,0,0
3,2024-02-10,6,6608,793,1,0,0,0
3,2024-02-11,7,0,0,0,0,0,0
3,2024-02-12,1,5058,479,1,0,0,0
3,2024-02-13,2,5140,454,1,0,0,0
3,2024-02-14,3,5751,556,1,0,0,0
3,2024-02-15,4,5498,525,1,0,0,0
3,2024-02-16,5,7781,659,1,1,0,0
3,2024-02-17,6,7282,835,1,0,0,0
3,2024-02-18,7,0,0,0,1,0,0
3,2024-02-19,1,5034,610,1,0,0,0
3,2024-02-20,2,5381,477,1,0,0,0
3,2024-02-21,3,5229,583,1,0,0,0
3,2024-02-22,4,5191,576,1,0,0,0
3,2024-02-23,5,6603,557,1,0,0,0
3,2024-02-24,6,6518,661,1,0,0,0
3,2024-02-25,7,5993,636,1,1,0,0
3,2024-02-26,1,4771,590,1,0,0,0
3,2024-02-27,2,5311,497,1,0,0,0
3,2024-02-28,3,5334,479,1,0,0,0
3,2024-02-29,4,6269,767,1,1,0,0
3,2024-03-01,5,6336,560,1,0,0,0
3,2024-03-02,6,6993,647,1,1,0,0
3,2024-03-03,7,0,0,0,0,0,0
3,2024-03-04,1,5407,594,1,0,0,0
3,2024-03-05,2,5097,457,1,0,0,0
3,2024-03-06,3,5818,647,1,0,0,0
3,2024-03-07,4,6227,574,1,0,0,0
3,2024-03-08,5,9360,940,1,1,0,0
3,2024-03-09,6,8416,733,1,1,0,0
3,2024-03-10,7,0,0,0,0,0,0
3,2024-03-11,1,5694,660,1,0,0,0
3,2024-03-12,2,5300,614,1,0,0,0
3,2024-03-13,3,4944,614,1,0,0,0
3,2024-03-14,4,6332,654,1,1,0,0
3,2024-03-15,5,6538,591,1,1,0,0
3,2024-03-16,6,7587,775,1,0,0,0
3,2024-03-17,7,0,0,0,0,0,0
3,2024-03-18,1,5786,649,1,0,0,0
3,2024-03-19,2,5799,615,1,0,0,0
3,2024-03-20,3,5771,585,1,0,0,0
3,2024-03-21,4,5743,586,1,0,0,0
3,2024-03-22,5,7468,815,1,0,0,0
3,2024-03-23,6,9188,786,1,1,0,0
3,2024-03-24,7,0,0,0,0,0,0
3,2024-03-25,1,5110,499,1,0,0,0
3,2024-03-26,2,6110,629,1,0,0,0
3,2024-03-27,3,5992,653,1,0,0,0
3,2024-03-28,4,6175,678,1,0,0,0
3,2024-03-29,5,7326,653,1,0,0,0
3,2024-03-30,6,7654,872,1,0,0,0
3,2024-03-31,7,0,0,0,1,0,0
3,2024-04-01,1,5080,448,1,0,0,0
3,2024-04-02,2,5239,565,1,0,0,0
3,2024-04-03,3,6065,612,1,0,0,0
3,2024-04-04,4,5787,495,1,0,0,0
3,2024-04-05,5,7139,744,1,0,0,0
3,2024-04-06,6,7382,782,1,0,0,0
3,2024-04-07,7,0,0,0,1,0,0
3,2024-04-08,1,7040,736,1,1,0,0
3,2024-04-09,2,4950,492,1,0,0,0
3,2024-04-10,3,5339,550,1,0,0,0
3,2024-04-11,4,7962,792,1,1,0,0
3,2024-04-12,5,6045,555,1,0,0,0
3,2024-04-13,6,8466,726,1,1,0,0
3,2024-04-14,7,0,0,0,0,0,0
3,2024-04-15,1,4554,566,1,0,0,0
3,2024-04-16,2,5510,653,1,0,0,0
3,2024-04-17,3,6265,710,1,0,0,0
3,2024-04-18,4,5415,537,1,0,0,0
3,2024-04-19,5,7725,878,1,1,0,0
3,2024-04-20,6,6933,649,1,0,0,0
3,2024-04-21,7,5746,671,1,0,0,0
3,2024-04-22,1,5632,532,1,0,0,0
3,2024-04-23,2,5706,707,1,0,0,0
3,2024-04-24,3,5196,626,1,0,0,0
3,2024-04-25,4,5551,551,1,0,0,0
3,2024-04-26,5,7334,811,1,0,0,0
3,2024-04-27,6,9031,877,1,1,0,0
3,2024-04-28,7,0,0,0,0,0,0
3,2024-04-29,1,4334,381,1,0,0,0
3,2024-04-30,2,5590,513,1,0,0,0
3,2024-05-01,3,6239,595,1,0,0,0
3,2024-05-02,4,5505,560,1,0,0,0
3,2024-05-03,5,7946,701,1,0,0,0
3,2024-05-04,6,7855,743,1,0,0,0
3,2024-05-05,7,5139,485,1,0,0,0
3,2024-05-06,1,5257,440,1,0,0,0
3,2024-05-07,2,6306,758,1,0,0,0
3,2024-05-08,3,7078,884,1,1,0,0
3,2024-05-09,4,5724,539,1,0,0,0
3,2024-05-10,5,7658,936,1,0,0,0
3,2024-05-11,6,6764,746,1,0,0,0
3,2024-05-12,7,0,0,0,0,0,0
3,2024-05-13,1,5282,521,1,0,0,0
3,2024-05-14,2,5168,572,1,0,0,0
3,2024-05-15,3,6233,536,1,1,0,0
3,2024-05-16,4,6598,678,1,1,0,0
3,2024-05-17,5,8556,808,1,1,0,0
3,2024-05-18,6,7893,986,1,1,0,0
3,2024-05-19,7,0,0,0,0,0,0
3,2024-05-20,1,4994,460,1,0,0,0
3,2024-05-21,2,5296,451,1,0,0,0
3,2024-05-22,3,5367,483,1,0,0,0
3,2024-05-23,4,5292,536,1,0,0,0
3,2024-05-24,5,7109,788,1,1,0,0
3,2024-05-25,6,6532,810,1,0,0,0
3,2024-05-26,7,0,0,0,0,0,0
3,2024-05-27,1,5813,505,1,1,0,0
3,2024-05-28,2,5266,651,1,0,0,0
3,2024-05-29,3,5845,537,1,0,0,0
3,2024-05-30,4,4884,493,1,0,0,0
3,2024-05-31,5,5778,611,1,0,0,0
3,2024-06-01,6,9058,1007,1,1,0,0
3,2024-06-02,7,5606,594,1,0,0,0
3,2024-06-03,1,5614,468,1,1,0,0
3,2024-06-04,2,5927,553,1,0,0,0
3,2024-06-05,3,5244,466,1,0,0,0
3,2024-06-06,4,7342,647,1,1,0,0
3,2024-06-07,5,6819,594,1,0,0,0
3,2024-06-08,6,6196,645,1,0,0,0
3,2024-06-09,7,0,0,0,0,0,0
3,2024-06-10,1,4631,389,1,0,0,0
3,2024-06-11,2,4740,582,1,0,0,0
3,2024-06-12,3,5819,525,1,0,0,0
3,2024-06-13,4,5565,641,1,0,0,0
3,2024-06-14,5,8988,900,1,1,0,0
3,2024-06-15,6,6978,678,1,0,0,0
3,2024-06-16,7,5627,475,1,0,0,0
3,2024-06-17,1,4400,483,1,0,0,0
3,2024-06-18,2,7003,686,1,1,0,0
3,2024-06-19,3,5492,491,1,0,0,0
3,2024-06-20,4,5536,538,1,0,0,0
3,2024-06-21,5,8062,835,1,1,0,0
3,2024-06-22,6,6808,706,1,0,0,0
3,2024-06-23,7,5649,596,1,0,0,0
3,2024-06-24,1,6409,753,1,1,0,0
3,2024-06-25,2,4666,515,1,0,0,0
3,2024-06-26,3,5102,539,1,0,0,0
3,2024-06-27,4,5299,656,1,0,0,0
3,2024-06-28,5,5440,516,1,0,0,0
3,2024-06-29,6,8787,818,1,1,0,0
3,2024-06-30,7,5495,535,1,0,0,0
3,2024-07-01,1,5044,481,1,0,0,1
3,2024-07-02,2,5831,516,1,1,0,1
3,2024-07-03,3,4994,585,1,0,0,1
3,2024-07-04,4,4699,476,1,0,0,1
3,2024-07-05,5,6315,671,1,0,0,1
3,2024-07-06,6,6663,682,1,0,0,1
3,2024-07-07,7,0,0,0,0,0,1
3,2024-07-08,1,4734,414,1,0,0,1
3,2024-07-09,2,6316,668,1,1,0,1
3,2024-07-10,3,4492,487,1,0,0,1
3,2024-07-11,4,5102,497,1,0,0,1
3,2024-07-12,5,6193,545,1,0,0,1
3,2024-07-13,6,6188,647,1,0,0,1
3,2024-07-14,7,0,0,0,0,0,1
3,2024-07-15,1,6065,622,1,1,0,1
3,2024-07-16,2,5235,502,1,0,0,1
3,2024-07-17,3,5674,610,1,0,0,1
3,2024-07-18,4,5732,555,1,1,0,1
3,2024-07-19,5,6516,575,1,0,0,1
3,2024-07-20,6,7251,669,1,1,0,1
3,2024-07-21,7,0,0,0,0,0,1
3,2024-07-22,1,4082,350,1,0,0,1
3,2024-07-23,2,5029,429,1,0,0,1
3,2024-07-24,3,4736,576,1,0,0,1
3,2024-07-25,4,5005,463,1,0,0,1
3,2024-07-26,5,5726,545,1,0,0,1
3,2024-07-27,6,5953,581,1,0,0,1
3,2024-07-28,7,0,0,0,0,0,1
3,2024-07-29,1,4213,518,1,0,0,1
3,2024-07-30,2,4745,520,1,0,0,1
3,2024-07-31,3,4476,447,1,0,0,1
